skycoord
"120.40545206542953,11.336068922073599,7780888.579648215"
"120.54676254796317,11.484273743623802,7781436.30788044"
"120.68830160743772,11.632687125228834,7781862.10325652"
"120.82972126331019,11.780140251792401,7782315.643232416"
"120.97150398620006,11.92818295433892,7782840.149174335"
"121.11346133370041,12.076459802535574,7783242.935949"
"121.25538205679605,12.223763553890462,7783672.645197767"
"121.39758417598935,12.371483696311381,7784077.361537461"
"121.53984061523329,12.518942486846308,7784482.51092518"
"121.68224307925053,12.666309273316037,7784984.969824925"
"121.82492553445869,12.813911330466004,7785366.445640178"
"121.96767440567966,12.961255632708397,7785748.180496207"
"122.11056686245327,13.108327543439243,7786130.306673528"
"122.25361435906683,13.255304385859324,7786609.689081635"
"122.39689417244212,13.402545273432644,7786968.256542465"
"122.54008992958617,13.548835429884978,7787349.723981838"
"122.68368704965685,13.695709792497123,7787805.681891401"
"122.82746278997699,13.842874028324497,7788140.928000726"
"122.97131133021756,13.989225500757769,7788596.465987952"
"123.1153507267614,14.135873137322477,7788931.273287754"
"123.25956167511929,14.282420479560688,7789363.416223433"
"123.40395378846155,14.428539452467971,7789697.777192643"
"123.5484472309776,14.574572320464261,7790128.63771196"
"123.693058390228,14.72019851531178,7790460.61378273"
"123.83803397869534,14.86626441746835,7790771.293171172"
"123.9831183811001,15.01224211412702,7791178.585194926"
"124.12833832320958,15.157822000321646,7791486.806534425"
"124.27393838484791,15.303845458895502,7791774.665478975"
"124.41949394794644,15.448928747053134,7792080.539374578"
"124.56536474214482,15.594474344799954,7792365.596588754"
"124.71137685291615,15.739782572064946,7792649.0999916075"
"124.85778961848156,15.885539162203138,7792913.336750255"
"125.00409636788557,16.03037566590921,7793193.464171155"
"125.15083952907783,16.175522875520688,7793356.465612235"
"125.29771614985394,16.32057841044241,7793615.861851287"
"125.4447844862101,16.465265367586305,7793775.206535021"
"125.59199023026639,16.609858890009615,7794030.668299939"
"125.73947311991263,16.75407219577129,7794186.514293843"
"125.88721142443879,16.898910026763293,7794421.21176422"
"126.03524006043968,17.04337323452276,7794556.531349297"
"126.18322581124416,17.18703664956364,7794803.639021318"
"126.33181948917606,17.33175383920519,7794919.019778203"
"126.48037436833064,17.47566942087407,7795145.94282878"
"126.62916776967225,17.61923820322271,7795271.8909862265"
"126.77831126422643,17.763409950659202,7795479.242926634"
"126.92746341172149,17.9066551535325,7795698.431628817"
"127.07706765889189,18.05026513351708,7795802.400933466"
"127.22683592241162,18.193772060845973,7796002.392893423"
"127.37687345378168,18.336945561084825,7796101.204121198"
"127.52707926006875,18.4800141168584,7796295.829488514"
"127.67758909920565,18.623145399651413,7796482.585114906"
"127.82838654731361,18.76595106386482,7796567.977308991"
"127.97932534822922,18.908807976496593,7796745.622322175"
"128.13065906076986,19.05139665654021,7796821.7139870515"
"128.2821190354596,19.19396442322659,7796991.276107727"
"128.43391168713003,19.33628732824267,7797058.086413106"
"128.58583557208024,19.478587681325592,7797218.307114404"
"128.73820037023526,19.62070012254255,7797275.880979202"
"128.89077382961233,19.7626927772745,7797328.1902520945"
"129.04356037494898,19.904566614798913,7797375.188985072"
"129.19663938891551,20.046303701086558,7797418.103353186"
"129.3500154120557,20.187904721655283,7797456.948544186"
"129.50369300665926,20.329370346469794,7797491.743663471"
"129.6578335178544,20.470595306306535,7797425.081070032"
"129.8115297481397,20.611947711752748,7797441.153891448"
"129.96645224910878,20.752871996085968,7797369.142242786"
"130.1209355484642,20.893922798228935,7797379.691851616"
"130.27579655383727,21.034752504494,7797388.264002249"
"130.43190444805487,21.175157386696917,7797309.499538928"
"320.9267503400053,-29.599975339849628,6724809.762097363"
"321.1688891164898,-29.771592225998827,6725425.50442721"
"321.411416071314,-29.9429366219005,6725972.597892442"
"321.65494550678204,-30.113670379837938,6726572.011388862"
"321.89948325300867,-30.28378783668539,6727223.798893567"
"322.14532443643446,-30.453311285252425,6727832.459447843"
"322.39131740533287,-30.622538204408546,6728467.756450945"
"322.6382023073385,-30.79082602768619,6729149.460370159"
"322.88576690209175,-30.959319047320864,6729770.760583157"
"323.1353344390456,-31.127004643760426,6730474.449843784"
"323.3839244744001,-31.294098468302487,6731164.532976445"
"323.63484136754266,-31.460412521653407,6731842.051771565"
"323.8860378173085,-31.626580499108872,6732548.314717095"
"324.1375223180886,-31.792602530065707,6733283.036528317"
"324.3904583414523,-31.957444279864344,6733867.176444751"
"324.64425275243747,-32.12175066684122,6734601.663795714"
"324.8986983270887,-32.28595479955402,6735269.976771532"
"325.154348412228,-32.449659467551506,6735994.69120931"
"325.4103040326516,-32.61249252288438,6736634.386694888"
"325.6674840014871,-32.774822057778316,6737330.323651943"
"325.92589545390143,-32.936640636471566,6738082.894265995"
"326.18464798008586,-33.09759182075564,6738749.328324953"
"326.44429101460094,-33.25797124833012,6739565.538667904"
"326.7050475990518,-33.418308256890846,6740222.540094652"
"326.96671033201227,-33.578063075087655,6741029.732170004"
"327.2296272310805,-33.73658360984097,6741779.391228994"
"327.4925865804369,-33.89488179636376,6742648.722868484"
"327.75759772995787,-34.05276508553205,6743390.148137656"
"328.0222679651939,-34.20966327184238,6744228.010676981"
"328.28863612123496,-34.36608048673815,6745030.761234524"
"328.55592915444794,-34.52187806981026,6745983.259688687"
"328.8240829259912,-34.677568989172265,6746870.621258421"
"329.09357045017106,-34.83201490174657,6747699.801413812"
"329.3631384245213,-34.98621645244592,6748647.094788702"
"329.63405623762577,-35.139169930591564,6749535.520315453"
"329.90547841608344,-35.29194628834904,6750449.991667223"
"330.1782695036725,-35.4441436773399,6751422.6256397255"
