4,54,35,7.4854e+05,1.8173e+06,7.03e+06,-1767.9,7023,-1117.7,-0.49081,-0.31635,-60.354
4,54,36,7.4677e+05,1.8244e+06,7.0289e+06,-1768.7,7021.1,-1124.9,-0.48721,-0.31665,-60.356
4,54,37,7.45e+05,1.8314e+06,7.0277e+06,-1769.5,7019.2,-1132.1,-0.48361,-0.31695,-60.358
4,54,38,7.4323e+05,1.8384e+06,7.0266e+06,-1770.2,7017.4,-1139.3,-0.48001,-0.31725,-60.36
4,54,39,7.4146e+05,1.8454e+06,7.0254e+06,-1771,7015.5,-1146.5,-0.47641,-0.31755,-60.362
4,54,40,7.3968e+05,1.8524e+06,7.0243e+06,-1771.7,7013.6,-1153.6,-0.47281,-0.31785,-60.364
4,54,41,7.3791e+05,1.8594e+06,7.0231e+06,-1772.5,7011.7,-1160.8,-0.46856,-0.3183,-60.366
4,54,42,7.3614e+05,1.8664e+06,7.0219e+06,-1773.2,7009.8,-1168,-0.46366,-0.3189,-60.368
4,54,43,7.3436e+05,1.8735e+06,7.0208e+06,-1774,7007.9,-1175.2,-0.45876,-0.3195,-60.369
4,54,44,7.3259e+05,1.8805e+06,7.0196e+06,-1774.7,7006,-1182.3,-0.45386,-0.3201,-60.371
4,54,45,7.3081e+05,1.8875e+06,7.0184e+06,-1775.5,7004,-1189.5,-0.44896,-0.3207,-60.373
4,54,46,7.2904e+05,1.8945e+06,7.0172e+06,-1776.2,7002.1,-1196.6,-0.44406,-0.3213,-60.374
4,54,47,7.2726e+05,1.9015e+06,7.016e+06,-1777,7000.2,-1203.8,-0.43916,-0.3219,-60.376
4,54,48,7.2548e+05,1.9085e+06,7.0148e+06,-1777.7,6998.2,-1211,-0.43426,-0.3225,-60.378
4,54,49,7.237e+05,1.9155e+06,7.0136e+06,-1778.4,6996.3,-1218.1,-0.42936,-0.3231,-60.379
4,54,50,7.2192e+05,1.9225e+06,7.0123e+06,-1779.2,6994.3,-1225.3,-0.42446,-0.3237,-60.381
4,54,51,7.2014e+05,1.9294e+06,7.0111e+06,-1779.9,6992.4,-1232.4,-0.41981,-0.3238,-60.383
4,54,52,7.1836e+05,1.9364e+06,7.0099e+06,-1780.6,6990.4,-1239.6,-0.41541,-0.3234,-60.385
4,54,53,7.1658e+05,1.9434e+06,7.0086e+06,-1781.4,6988.4,-1246.7,-0.41101,-0.323,-60.386
4,54,54,7.148e+05,1.9504e+06,7.0074e+06,-1782.1,6986.4,-1253.8,-0.40661,-0.3226,-60.388
4,54,55,7.1302e+05,1.9574e+06,7.0061e+06,-1782.8,6984.5,-1261,-0.40221,-0.3222,-60.39
4,54,56,7.1123e+05,1.9644e+06,7.0048e+06,-1783.5,6982.5,-1268.1,-0.39781,-0.3218,-60.391
4,54,57,7.0945e+05,1.9714e+06,7.0036e+06,-1784.2,6980.5,-1275.2,-0.39341,-0.3214,-60.393
4,54,58,7.0766e+05,1.9783e+06,7.0023e+06,-1785,6978.5,-1282.4,-0.38901,-0.321,-60.395
4,54,59,7.0588e+05,1.9853e+06,7.001e+06,-1785.7,6976.4,-1289.5,-0.38461,-0.3206,-60.396
4,55,0,7.0409e+05,1.9923e+06,6.9997e+06,-1786.4,6974.4,-1296.6,-0.38021,-0.3202,-60.398
4,55,1,7.0231e+05,1.9993e+06,6.9984e+06,-1787.1,6972.4,-1303.7,-0.37487,-0.32075,-60.4
4,55,2,7.0052e+05,2.0062e+06,6.9971e+06,-1787.8,6970.4,-1310.9,-0.36857,-0.32225,-60.401
4,55,3,6.9873e+05,2.0132e+06,6.9958e+06,-1788.5,6968.3,-1318,-0.36227,-0.32375,-60.403
4,55,4,6.9694e+05,2.0202e+06,6.9945e+06,-1789.2,6966.3,-1325.1,-0.35597,-0.32525,-60.405
4,55,5,6.9515e+05,2.0272e+06,6.9931e+06,-1790,6964.2,-1332.2,-0.34967,-0.32675,-60.406
4,55,6,6.9336e+05,2.0341e+06,6.9918e+06,-1790.7,6962.2,-1339.3,-0.34337,-0.32825,-60.408
4,55,7,6.9157e+05,2.0411e+06,6.9905e+06,-1791.4,6960.1,-1346.4,-0.33707,-0.32975,-60.409
4,55,8,6.8978e+05,2.048e+06,6.9891e+06,-1792.1,6958,-1353.5,-0.33077,-0.33125,-60.411
4,55,9,6.8799e+05,2.055e+06,6.9878e+06,-1792.8,6956,-1360.6,-0.32447,-0.33275,-60.413
4,55,10,6.8619e+05,2.062e+06,6.9864e+06,-1793.5,6953.9,-1367.7,-0.31817,-0.33425,-60.414
4,55,11,6.844e+05,2.0689e+06,6.985e+06,-1794.2,6951.8,-1374.8,-0.31256,-0.33311,-60.415
4,55,12,6.8261e+05,2.0759e+06,6.9837e+06,-1794.8,6949.7,-1381.9,-0.30766,-0.32931,-60.416
4,55,13,6.8081e+05,2.0828e+06,6.9823e+06,-1795.5,6947.6,-1389,-0.30276,-0.32551,-60.417
4,55,14,6.7901e+05,2.0898e+06,6.9809e+06,-1796.2,6945.5,-1396.1,-0.29786,-0.32171,-60.418
4,55,15,6.7722e+05,2.0967e+06,6.9795e+06,-1796.9,6943.4,-1403.2,-0.29296,-0.31791,-60.419
4,55,16,6.7542e+05,2.1036e+06,6.9781e+06,-1797.6,6941.3,-1410.3,-0.28806,-0.31411,-60.42
4,55,17,6.7362e+05,2.1106e+06,6.9767e+06,-1798.3,6939.1,-1417.3,-0.28316,-0.31031,-60.421
4,55,18,6.7183e+05,2.1175e+06,6.9753e+06,-1799,6937,-1424.4,-0.27826,-0.30651,-60.422
4,55,19,6.7003e+05,2.1245e+06,6.9738e+06,-1799.6,6934.9,-1431.5,-0.27336,-0.30271,-60.423
