0,26,16,3.916e+06,2.0356e+06,6.1816e+06,3796.1,4131.7,-4317.6,-0.12113,-0.058551,-0.055643
0,26,17,3.9198e+06,2.0397e+06,6.1772e+06,3792.5,4129.8,-4323.2,-0.12563,-0.067751,-0.054043
0,26,20,3.9305e+06,2.0513e+06,6.165e+06,3782.4,4124.6,-4339.1,-0.13597,-0.088197,-0.052213
0,26,21,3.9343e+06,2.0554e+06,6.1607e+06,3778.9,4122.7,-4344.7,-0.13247,-0.078697,-0.059713
0,26,22,3.938e+06,2.0596e+06,6.1563e+06,3775.3,4120.8,-4350.3,-0.12897,-0.069197,-0.067213
0,26,23,3.9418e+06,2.0637e+06,6.1519e+06,3771.7,4119,-4355.9,-0.12547,-0.059697,-0.074713
0,26,24,3.9456e+06,2.0678e+06,6.1476e+06,3768.1,4117.1,-4361.5,-0.12197,-0.050197,-0.082213
0,26,25,3.9493e+06,2.0719e+06,6.1432e+06,3764.5,4115.2,-4367.1,-0.11847,-0.040697,-0.089713
0,26,26,3.9531e+06,2.076e+06,6.1388e+06,3760.9,4113.3,-4372.6,-0.11497,-0.031197,-0.097213
0,26,27,3.9568e+06,2.0801e+06,6.1345e+06,3757.3,4111.4,-4378.2,-0.11147,-0.021697,-0.10471
0,26,28,3.9606e+06,2.0842e+06,6.1301e+06,3753.7,4109.5,-4383.8,-0.10797,-0.012197,-0.11221
0,26,29,3.9643e+06,2.0884e+06,6.1257e+06,3750.1,4107.6,-4389.4,-0.10447,-0.0026975,-0.11971
0,26,30,3.9681e+06,2.0925e+06,6.1213e+06,3746.5,4105.7,-4395,-0.10215,0.004,-0.12406
0,26,31,3.9718e+06,2.0966e+06,6.1169e+06,3742.9,4103.8,-4400.6,-0.10265,0.004,-0.12086
0,26,32,3.9756e+06,2.1007e+06,6.1125e+06,3739.3,4101.9,-4406.1,-0.10315,0.004,-0.11766
0,26,33,3.9793e+06,2.1048e+06,6.1081e+06,3735.7,4100,-4411.7,-0.10365,0.004,-0.11446
0,26,34,3.983e+06,2.1089e+06,6.1036e+06,3732,4098.1,-4417.3,-0.10415,0.004,-0.11126
0,26,35,3.9868e+06,2.113e+06,6.0992e+06,3728.4,4096.1,-4422.8,-0.10465,0.004,-0.10806
0,26,36,3.9905e+06,2.117e+06,6.0948e+06,3724.8,4094.2,-4428.4,-0.10515,0.004,-0.10486
0,26,37,3.9942e+06,2.1211e+06,6.0903e+06,3721.1,4092.3,-4434,-0.10565,0.004,-0.10166
0,26,38,3.9979e+06,2.1252e+06,6.0859e+06,3717.5,4090.3,-4439.5,-0.10615,0.004,-0.098456
0,26,39,4.0016e+06,2.1293e+06,6.0815e+06,3713.8,4088.4,-4445.1,-0.10665,0.004,-0.095256
0,26,40,4.0053e+06,2.1334e+06,6.077e+06,3710.2,4086.4,-4450.6,-0.10594,0.0057997,-0.09297
0,26,41,4.0091e+06,2.1375e+06,6.0725e+06,3706.5,4084.5,-4456.2,-0.10234,0.0119,-0.09287
0,26,42,4.0128e+06,2.1416e+06,6.0681e+06,3702.9,4082.5,-4461.7,-0.098738,0.018,-0.092771
0,26,43,4.0165e+06,2.1457e+06,6.0636e+06,3699.2,4080.6,-4467.2,-0.095138,0.0241,-0.092671
0,26,44,4.0202e+06,2.1497e+06,6.0591e+06,3695.5,4078.6,-4472.8,-0.091538,0.0302,-0.09257
0,26,45,4.0238e+06,2.1538e+06,6.0547e+06,3691.9,4076.7,-4478.3,-0.087938,0.0363,-0.09247
0,26,46,4.0275e+06,2.1579e+06,6.0502e+06,3688.2,4074.7,-4483.8,-0.084338,0.0424,-0.09237
0,26,47,4.0312e+06,2.162e+06,6.0457e+06,3684.5,4072.7,-4489.4,-0.080738,0.0485,-0.09227
0,26,48,4.0349e+06,2.166e+06,6.0412e+06,3680.8,4070.7,-4494.9,-0.077138,0.0546,-0.09217
0,26,50,4.0423e+06,2.1742e+06,6.0322e+06,3673.5,4066.8,-4505.9,-0.072062,0.063082,-0.092502
0,26,51,4.0459e+06,2.1782e+06,6.0277e+06,3669.8,4064.8,-4511.5,-0.075662,0.056582,-0.094202
0,26,52,4.0496e+06,2.1823e+06,6.0232e+06,3666.1,4062.8,-4517,-0.079262,0.050082,-0.095902
0,26,53,4.0533e+06,2.1864e+06,6.0186e+06,3662.4,4060.8,-4522.5,-0.082862,0.043582,-0.097602
0,26,54,4.0569e+06,2.1904e+06,6.0141e+06,3658.7,4058.8,-4528,-0.086462,0.037082,-0.099302
0,26,55,4.0606e+06,2.1945e+06,6.0096e+06,3655,4056.8,-4533.5,-0.090062,0.030582,-0.101
0,26,56,4.0642e+06,2.1985e+06,6.005e+06,3651.2,4054.8,-4539,-0.093662,0.024082,-0.1027
0,26,57,4.0679e+06,2.2026e+06,6.0005e+06,3647.5,4052.8,-4544.5,-0.097262,0.017582,-0.1044
0,26,58,4.0715e+06,2.2066e+06,5.996e+06,3643.8,4050.8,-4550,-0.10086,0.011082,-0.1061
0,26,59,4.0752e+06,2.2107e+06,5.9914e+06,3640.1,4048.7,-4555.5,-0.10446,0.0045823,-0.1078
0,27,0,4.0788e+06,2.2147e+06,5.9868e+06,3636.4,4046.7,-4561,-0.10653,0.0015342,-0.10876
0,27,1,4.0824e+06,2.2188e+06,5.9823e+06,3632.6,4044.7,-4566.5,-0.10493,0.0067341,-0.10796
0,27,2,4.0861e+06,2.2228e+06,5.9777e+06,3628.9,4042.7,-4572,-0.10333,0.011934,-0.10716
0,27,3,4.0897e+06,2.2269e+06,5.9731e+06,3625.1,4040.6,-4577.4,-0.10173,0.017134,-0.10636
0,27,4,4.0933e+06,2.2309e+06,5.9686e+06,3621.4,4038.6,-4582.9,-0.10013,0.022334,-0.10556
0,27,5,4.0969e+06,2.2349e+06,5.964e+06,3617.7,4036.5,-4588.4,-0.098528,0.027534,-0.10476
0,27,6,4.1006e+06,2.239e+06,5.9594e+06,3613.9,4034.5,-4593.9,-0.096928,0.032734,-0.10396
0,27,7,4.1042e+06,2.243e+06,5.9548e+06,3610.1,4032.4,-4599.3,-0.095328,0.037934,-0.10316
0,27,8,4.1078e+06,2.247e+06,5.9502e+06,3606.4,4030.4,-4604.8,-0.093728,0.043134,-0.10236
0,27,9,4.1114e+06,2.2511e+06,5.9456e+06,3602.6,4028.3,-4610.3,-0.092128,0.048334,-0.10156
0,27,10,4.115e+06,2.2551e+06,5.941e+06,3598.9,4026.3,-4615.7,-0.091325,0.050023,-0.099997
0,27,11,4.1186e+06,2.2591e+06,5.9364e+06,3595.1,4024.2,-4621.2,-0.092425,0.043323,-0.096597
0,27,12,4.1222e+06,2.2632e+06,5.9317e+06,3591.3,4022.1,-4626.6,-0.093525,0.036623,-0.093197
0,27,13,4.1258e+06,2.2672e+06,5.9271e+06,3587.5,4020.1,-4632.1,-0.094625,0.029923,-0.089797
0,27,14,4.1294e+06,2.2712e+06,5.9225e+06,3583.7,4018,-4637.5,-0.095725,0.023223,-0.086397
0,27,15,4.1329e+06,2.2752e+06,5.9178e+06,3580,4015.9,-4643,-0.096825,0.016523,-0.082997
0,27,16,4.1365e+06,2.2792e+06,5.9132e+06,3576.2,4013.8,-4648.4,-0.097925,0.0098227,-0.079597
0,27,17,4.1401e+06,2.2832e+06,5.9085e+06,3572.4,4011.7,-4653.9,-0.099025,0.0031227,-0.076197
0,27,18,4.1437e+06,2.2873e+06,5.9039e+06,3568.6,4009.6,-4659.3,-0.10012,-0.0035773,-0.072797
0,27,20,4.1508e+06,2.2953e+06,5.8946e+06,3561,4005.4,-4670.1,-0.10265,-0.015472,-0.068151
0,27,21,4.1544e+06,2.2993e+06,5.8899e+06,3557.2,4003.3,-4675.6,-0.10485,-0.017072,-0.072051
0,27,22,4.1579e+06,2.3033e+06,5.8852e+06,3553.3,4001.2,-4681,-0.10705,-0.018672,-0.075951
0,27,23,4.1615e+06,2.3073e+06,5.8806e+06,3549.5,3999.1,-4686.4,-0.10925,-0.020272,-0.079851
